YEAR,MONTH,BEGIN_DAY,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,snowfall_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation
2005,5,29,1940,30.21667,-97.78333,TEXAS,Hail,,Hail was reported at Slaughter Lane and Manchaca Road.,25.43441,12.206898,81.53271,76.860916,21.84584,5.7622595,5.7622595,0.0,1011.41473,0.35388938,200.0
2022,5,16,45,33.13,-96.71,TEXAS,Hail,,Golf ball sized hail was reported near Allen.,20.472048,11.568879,81.39549,50.918137,10.026165,0.0,0.0,0.0,1021.8277,0.348437,211.0
2012,5,4,1810,34.01,-98.23,TEXAS,Hail,,,26.475668,19.788942,34.029655,45.899757,14.3504925,0.0,0.0,0.0,1013.806,0.16209106,304.0
2003,5,15,1910,35.66667,-101.38333,TEXAS,Hail,,,14.426321,17.920916,51.769672,31.722027,-2.2658668,0.0,0.0,0.0,1023.64935,0.15981686,940.0
2011,9,18,2035,32.48,-96.98,TEXAS,Thunderstorm Wind,,A large tree was split at the base due to high winds.,23.97748,11.303299,0.0,44.872395,11.379636,0.0,0.0,0.0,1013.73016,0.30585465,220.0
2015,11,5,1710,33.23,-97.6,TEXAS,Hail,,"The Decatur Police Department reported baseball sized hail, which produced damage to several of their police vehicles.",10.275993,7.720664,0.0,54.64166,1.8403281,0.0,0.0,0.0,1030.404,0.33827028,304.0
2015,4,16,1334,31.43,-97.75,TEXAS,Hail,,The public reported 1 inch hail in Gatesville.,21.728697,15.460002,73.6439,78.68687,19.173586,1.1866492,1.1866492,0.0,1009.4473,0.44352812,240.0
2017,4,11,1109,30.87,-99.53,TEXAS,Hail,,,20.840647,20.932722,0.0,41.059063,8.372819,0.0,0.0,0.0,1007.4251,0.397087,560.0
2018,6,3,2045,32.0,-102.1653,TEXAS,Hail,,,27.09437,19.676418,20.1352,60.422756,19.056925,0.0,0.0,0.0,1010.0348,0.16623695,867.0
2021,7,12,1415,32.7802,-95.4373,TEXAS,Thunderstorm Wind,,"A large tree branch was blown down, blocking FM 778 just southeast of Quitman.",35.53578,11.411824,58.7326,39.053963,19.719091,1.7809869,,,1011.7284,0.2906509,132.0
2006,4,28,1530,35.21667,-100.2,TEXAS,Hail,,,9.858602,14.765757,0.0,51.884666,1.9355981,0.0,0.0,0.0,1023.67786,0.19746178,706.0
2006,4,21,600,29.28333,-95.75,TEXAS,Hail,,Penny size hail,22.011953,12.083963,68.65338,87.0819,20.981194,1.3182181,1.3182181,0.0,1014.4053,0.44601986,35.0
2017,10,21,1930,33.18,-99.18,TEXAS,Hail,,,19.659391,16.570896,0.0,42.928024,7.1167107,0.0,0.0,0.0,1022.0478,0.16729216,414.0
2025,3,8,515,32.46,-97.76,TEXAS,Thunderstorm Wind,,Emergency management reported wind damage in Granbury near 701 Pintail Ct. Three bays in the marina were damaged with several sunken boats and jetskis. Widespread uprooted and damaged trees were also reported in this area.,18.00472,20.577185,7.0093155,75.212296,15.553397,0.0,0.0,0.0,1020.805,0.24312273,215.0
2001,2,27,1735,31.8,-100.48333,TEXAS,Hail,,,19.91506,17.955708,44.627697,44.68006,8.895115,0.0,0.0,0.0,1012.3462,0.19843367,603.0
2007,3,28,2303,33.18,-101.9009,TEXAS,Hail,,Local law enforcement reported nickel size hail on U.S. Highway 380 west of Tahoka.,20.654099,19.598665,40.43786,64.9955,15.462534,0.0,0.0,0.0,1008.5356,0.24333932,963.0
2022,7,12,2040,35.31,-101.68,TEXAS,Hail,,Accumulating hail was occurring at the time of the report along parts of HWY 136.,29.009882,16.257015,64.13478,37.82629,13.284509,2.7358067,2.7358067,0.0,1010.7525,0.18112068,1095.0
2002,7,2,1630,31.91667,-106.06667,TEXAS,Thunderstorm Wind,,,28.042318,9.75336,47.89794,24.310692,5.001119,0.13466018,0.13466018,0.0,1009.4526,0.03823008,1340.0
2001,2,9,230,32.73333,-97.11667,TEXAS,Thunderstorm Wind,,A mobile home was unroofed on F.M. 875.,3.8926733,32.0553,16.58434,41.79373,-4.482946,5.883271,5.883271,0.0,1028.5824,0.37717742,194.0
2007,5,3,2105,30.3345,-95.45,TEXAS,Hail,,Reported on Interstate 45.,22.114145,10.653788,63.364265,87.238976,20.626347,6.952165,6.952165,0.0,1015.05286,0.35884964,63.0
2013,3,17,1630,35.22,-101.72,TEXAS,Thunderstorm Wind,,The Amarillo ASOS reported a 60 mph wind gust as the line of thunderstorms moved over the station. Also visibilities were briefly reduced to a 1/2 mile due to dust with the initial outflow.,17.767857,12.775551,0.0,34.721733,2.0572345,0.0,0.0,0.0,1001.6658,0.227833,1098.0
2010,5,12,2125,32.56,-102.02,TEXAS,Hail,,,19.367476,19.739124,50.734657,59.15348,12.411161,0.0,0.0,0.0,1015.9066,0.17366008,896.0
2008,6,20,2011,35.95,-101.45,TEXAS,Thunderstorm Wind,,,29.167692,10.953516,0.0,33.466183,10.974929,0.0,0.0,0.0,1005.72906,0.16410595,1006.0
2006,5,14,1606,29.0,-95.93333,TEXAS,Hail,,"Hail from quarter size (1.00"") to golf ball size (1.75"").",19.45659,21.380436,90.92383,89.94182,17.457554,87.002304,87.002304,0.0,1013.12067,0.5156543,14.0
2020,6,22,1920,35.13,-102.36,TEXAS,Hail,,Golf ball size hail fell 9 miles southwest of Wildorado.,25.4914,19.564049,0.0,52.455166,15.402922,0.12915772,0.12915772,0.0,1013.74146,0.17020985,1207.0
2014,10,12,2000,33.1807,-100.1933,TEXAS,Thunderstorm Wind,,A Texas Tech University West Texas mesonet site near Aspermont recorded a wind gust to 61 mph.,24.63691,22.647133,0.0,50.9415,13.792009,0.0,0.0,0.0,1011.2433,0.18580635,520.0
2009,2,11,52,30.0069,-95.4568,TEXAS,Thunderstorm Wind,,"Thunderstorm winds downed a tree on a mobile home and split it in half. Two people were trapped inside, but were rescued without injury.",10.672,15.3922415,88.20538,75.53153,7.553518,0.0,0.0,0.0,1028.6338,0.45056984,34.0
2003,4,15,1835,33.88333,-100.21667,TEXAS,Thunderstorm Wind,,Strong thunderstorm wind destroyed a 40' by 60' barn.,16.142845,21.093323,0.0,33.072334,1.1330366,0.0,0.0,0.0,1007.5021,0.1438624,536.0
2017,5,29,1820,29.33,-103.59,TEXAS,Hail,,,29.879395,11.147976,6.179474,42.546314,15.824446,0.0,0.0,0.0,1008.1605,0.01964685,880.0
2024,8,3,1610,31.74,-99.95,TEXAS,Thunderstorm Wind,,Social media reported a tree blown down at the Runnels County Courthouse in Ballinger.,31.983559,14.070297,4.896637,44.83403,18.1386,0.0,0.0,0.0,1012.9632,0.1944752,502.0
2011,5,24,1820,32.97,-97.68,TEXAS,Thunderstorm Wind,,"A NWS Storm Survey analyzed wind damage along a line from Springtown to Haslet and determined that straight-line winds of 75 to 85 MPH caused much of the damage. Outbuildings, barns, roofs and trees were damaged by a supercell that tracked east across the area.",28.273987,20.141317,24.24018,49.21776,16.623936,0.0,0.0,0.0,1008.9719,0.22810479,267.0
2022,5,10,1800,35.24,-101.72,TEXAS,Thunderstorm Wind,,,28.052692,30.926857,33.54482,28.305923,7.894529,0.0,0.0,0.0,1005.97424,0.13779591,1088.0
2014,10,12,1448,30.34,-95.08,TEXAS,Hail,,Half dollar sized hail was observed in Cleveland.,24.929502,8.854102,0.0,70.268585,19.728857,0.0,0.0,0.0,1015.97595,0.20232059,48.0
2016,4,12,2024,29.56,-98.65,TEXAS,Hail,,A thunderstorm produced two inch hail on Pioneer Gold Rd. in northwestern San Antonio.,24.079397,9.790187,51.242832,67.35334,19.545183,0.68034494,0.68034494,0.0,1000.6475,0.33529273,284.0
2004,6,2,1907,33.65,-98.43333,TEXAS,Hail,,Hail was observed on Highway 172 near the Archer-Clay County line.,26.862206,21.261663,0.0,45.465397,15.017928,0.0,0.0,0.0,1007.7044,0.23869784,287.0
2020,5,28,1440,29.97,-99.15,TEXAS,Thunderstorm Wind,,A thunderstorm produced wind gusts estimated at 60 mph and pea size hail near the intersection of Lower Turtle Creek Rd. and Deer Park Ln. E. south of Kerrville.,29.104279,21.21924,37.462807,52.91627,18.927338,0.0,0.0,0.0,1006.58795,0.28592545,515.0
2017,3,26,1848,33.08,-97.21,TEXAS,Hail,,"A trained spotter reported quarter-sized hail near the intersection of Interstate 35 and FM 407, approximately 5 miles east of Justin, TX.",19.913239,19.139156,44.562485,69.36941,13.837385,0.22364365,0.22364365,0.0,1011.6598,0.24631046,221.0
2023,5,24,2020,35.42,-101.93,TEXAS,Thunderstorm Wind,,,16.488543,9.500361,68.976265,88.156494,14.465818,4.1338587,4.1338587,0.0,1017.41016,0.33522865,1003.0
2008,8,19,1805,29.25,-98.49,TEXAS,Thunderstorm Wind,,Large trees were reported down along Tejeda Road.,30.9282,11.96283,66.52338,57.059704,21.802248,1.7949154,,,1011.2255,0.19451734,168.0
2007,4,13,1715,32.82,-97.15,TEXAS,Hail,,Golfball-size hail reported at Northeast Mall.  Many cars had dents and some had cracked or broken windshields.,12.315046,11.910892,0.0,61.525352,4.9867005,0.0,0.0,0.0,1024.1062,0.40303364,161.0
2017,1,15,2210,30.1,-98.42,TEXAS,Thunderstorm Wind,,A thunderstorm produced wind gusts estimated at 60 mph in Blanco.,1.8022523,11.422889,64.052864,47.80803,-8.259925,1.351545,1.0874597,0.18485971,1024.5573,0.2957861,415.0
2010,6,6,1800,29.82,-104.3,TEXAS,Thunderstorm Wind,,A 60 mph wind gust was estimated by a storm spotter in Shafter.  No damage was reported with this gust.,27.76832,10.504294,0.0,11.364866,-5.7658043,0.0,0.0,0.0,1008.95636,0.07028326,1215.0
2023,9,16,715,31.41,-99.64,TEXAS,Thunderstorm Wind,,A mesonet station reported 74 mph wind gust.,23.291819,13.899345,14.319725,48.336445,12.706858,0.0,0.0,0.0,1010.8901,0.21898067,474.0
2007,5,2,809,31.85,-103.08,TEXAS,Hail,,,22.439241,26.134186,29.71982,65.20659,16.908075,9.533873,9.533873,0.0,1012.28864,0.03514476,872.0
2012,4,30,1645,35.13,-101.82,TEXAS,Hail,,,15.133677,14.673302,0.0,66.28621,9.656507,0.0,0.0,0.0,1018.21326,0.2683131,1091.0
2011,5,25,2300,29.7,-96.78,TEXAS,Hail,,Quarter size hail occurred near Weimar.,27.902964,20.891716,12.96833,65.715515,22.112505,0.13129768,0.13129768,0.0,1012.80273,0.1796221,126.0
2012,5,7,2038,28.48,-99.86,TEXAS,Hail,,,25.50729,15.634856,48.7749,72.71619,20.725214,0.78652525,0.78652525,0.0,1009.38116,0.39494726,197.0
2021,5,3,1952,32.89,-100.13,TEXAS,Hail,,,25.960306,25.792929,0.0,65.28477,19.613882,0.0,0.0,0.0,1004.6412,0.29789189,527.0
2008,5,26,1445,35.2,-100.6,TEXAS,Hail,,,22.493599,22.098303,0.0,50.829544,12.780696,1.5618114,1.5618114,0.0,1004.2694,0.1857203,869.0
2006,4,19,1822,30.41667,-100.45,TEXAS,Hail,,,13.345893,17.73142,0.0,30.944977,-3.0655122,0.0,0.0,0.0,1015.26733,0.34049812,705.0
2018,3,18,1719,29.79,-97.41,TEXAS,Hail,,A thunderstorm produced baseball size hail near the intersection of Hwy 304 and Wolf Run Rd. that killed a cow and severely damaged a law enforcement vehicle in Delhi.,20.077744,15.014238,77.58104,83.89789,18.120735,9.574689,9.574689,0.0,1005.34515,0.3439625,149.0
2003,5,1,1934,32.4,-97.8,TEXAS,Hail,,,21.518543,16.144178,81.06036,87.261795,19.619856,55.609936,55.609936,0.0,1007.60156,0.39694226,275.0
2004,12,6,1605,32.55,-97.8,TEXAS,Thunderstorm Wind,,A tree was blown down by high winds.,8.500772,9.808211,90.883934,43.757935,-2.883956,0.38541925,0.38541925,0.0,1025.0128,0.22828993,236.0
2015,8,8,1722,31.286,-103.0641,TEXAS,Thunderstorm Wind,,A storm moved across Pecos County and produced a 58 mph wind gust as recorded by the local mesonet station.,29.917234,23.1914,1.7302837,44.061604,16.427809,0.0,0.0,0.0,1012.7866,0.16127515,777.0
2015,4,17,1025,31.39,-100.28,TEXAS,Hail,,,18.552423,12.9972925,0.0,26.123035,-1.9072584,0.0,0.0,0.0,1016.35144,0.17774193,566.0
2010,3,20,425,31.0618,-98.1443,TEXAS,Thunderstorm Wind,,"A building on Highway 190 E, east of Lampasas, was heavily damaged by high winds. The building suffered partial roof loss and partially collapsed walls. Seven units at a nearby storage facility were also damaged by 2x6 timbers and debris from the building. Timbers were also driven into a nearby double-wide mobile home, and a window was broken out at the residence. Some timbers were sticking up out of the ground around the residence. One 50-60' tall elm tree near the home was snapped in half and fell on a car. Only minor dents were sustained to the car. Also nearby, a fireworks stand was destroyed.",18.90447,19.752005,75.85788,78.684845,15.708307,0.50014013,0.50014013,0.0,1013.9545,0.37203977,318.0
2009,6,17,1524,35.26,-101.82,TEXAS,Thunderstorm Wind,,The public reported that numerous tree limbs had been blown down due to thunderstorm wind gusts which were estimated to be near fifty-two knots.,28.44699,21.280855,7.0922966,29.343945,8.809392,1.2565259,1.2565259,0.0,1008.18427,0.1515202,1083.0
2004,4,25,1626,35.53333,-100.95,TEXAS,Hail,,,22.23066,17.818413,3.3168468,24.954807,1.0493835,0.0,0.0,0.0,1019.003,0.15639654,985.0
2002,4,16,1821,33.81667,-97.95,TEXAS,Hail,,,14.853227,20.96094,37.240505,73.66951,10.264739,15.167016,15.167016,0.0,1014.346,0.3563789,266.0
2025,4,4,134,31.85,-102.38,TEXAS,Hail,,A phone call was received of nickel to quarter size hail near Odessa High School.,19.73031,18.055418,39.99466,29.030754,1.937393,0.0,0.0,0.0,1013.3796,0.09237918,890.0
2014,11,23,1830,28.66,-100.42,TEXAS,Hail,,,15.969707,8.369074,93.3512,83.79033,13.881837,1.539588,1.539588,0.0,1023.3392,0.37704146,237.0
2007,5,2,1903,33.2,-96.65,TEXAS,Thunderstorm Wind,,,19.333258,12.957518,52.55869,81.8399,17.096233,0.37274155,0.37274155,0.0,1018.56177,0.45093948,188.0
2003,5,24,1836,35.51667,-100.95,TEXAS,Hail,,,16.263199,23.608643,33.995975,42.938644,4.851249,5.3869853,5.3869853,0.0,1020.99146,0.18995675,989.0
2015,4,19,1448,30.3852,-96.5636,TEXAS,Hail,,Tennis ball sized hail was reported in Lyons.,16.272564,13.234471,37.191612,68.58214,11.719916,0.0,0.0,0.0,1012.93646,0.3530151,106.0
2003,3,13,2125,28.81667,-96.15,TEXAS,Hail,,,12.544722,22.92442,85.522095,92.76136,12.396086,2.2168708,2.2168708,0.0,1009.37805,0.5080726,6.0
2013,3,23,540,32.5874,-98.1546,TEXAS,Hail,,Nickel sized hail was reported approximately 3 miles west of the intersection of I-20 and U.S. Highway 281.,21.604757,12.906688,78.0011,83.66213,19.973703,1.118644,1.118644,0.0,1017.9942,0.3857904,286.0
2013,5,29,1915,33.0842,-97.1306,TEXAS,Lightning,,"The Denton County Fire marshal reported a house in the 9300 block of Blanco Drive caught fire after lightning struck the roof. The house was severely damaged, causing the home to be temporarily uninhabitable. Due to the fire, the roof is completely gone and the first floor suffered water damage. The siding of a neighboring house was damaged by the heat of the fire.",27.233047,21.734293,53.47316,54.149906,16.62187,0.934392,0.934392,0.0,1012.6992,0.2439926,192.0
2002,5,24,1830,34.25,-99.56667,TEXAS,Thunderstorm Wind,,,29.26639,17.495562,61.255318,46.336384,16.693121,0.11393564,0.11393564,0.0,1013.50476,0.17412491,433.0
2011,6,21,2019,31.67,-98.15,TEXAS,Thunderstorm Wind,,A 71 MPH wind gust was measured at the Comanche Airport (KMKN).,33.139526,8.950343,25.77055,28.503105,12.404464,0.0,0.0,0.0,1010.112,0.27178165,398.0
2007,7,15,130,29.5018,-98.4061,TEXAS,Tornado,,"In surveying damage in northeast San Antonio, staff found indications of a tornado at two locations. It is thought that the severe thunderstorm winds struck the area near 1:25 am CST and the tornado struck after the severe thunderstorm winds. The tornado damage was similar to the other damage in the area, consisting of fences blown down and trees snapped off or blown over, except that the debris was tossed in all different directions. It touched down near 1:30 am CST close to the intersection of Knollbluff and Flowing Spring and moved southeast for approximately 1000 feet before lifting and moving over a utility plant. At one point along Flowing Spring it fired pieces from the top of a fence toward the south into the second story of a home, and shortly afterward, it threw other pieces into a roof of a different home back to the northwest. The tornado touched down again near the intersection of Saddle Ridge and Cedar Moss, a little over a half-mile to the southeast of its lift point. Here it knocked over two large trees, tossing one to the east and one to the south. Residents at this location reported high winds, followed by hail, and then a ���calm period��� before their ears suddenly popped and they heard a sound like a ���freight train.��� The tornado moved toward the southeast for approximately 300 feet then lifted and dissipated. A review of the damage indicated tornado winds of 80 to 100 mph at both locations, making it an EF-1 on the Enhanced Fujita Scale.",29.83299,11.463724,28.781267,60.22119,21.34044,0.0,,,1015.5637,0.2852337,222.0
2002,5,28,1700,31.6,-102.58333,TEXAS,Hail,,,29.142004,18.19975,8.365639,35.406013,12.752465,0.0,0.0,0.0,1005.57697,0.064306416,846.0
2014,10,10,1736,31.94,-100.3,TEXAS,Hail,,,24.724537,16.238493,0.0,48.68647,13.588504,0.0,0.0,0.0,1014.00146,0.21786548,568.0
2017,3,28,1526,33.6456,-101.1935,TEXAS,Tornado,,"An off-duty NWS employee observed a cone tornado develop near the edge of the Caprock about 2.5 miles southeast of Crosbyton. This tornado crossed U.S. Highway 82, but did not produce any visible damage to trees or power lines in the area.  This tornado was later absorbed by a larger mesocyclone to its north that went on to produce a sizable tornado in northeast Crosby County.",19.920671,18.117401,27.081676,22.262611,-1.3347042,0.0,0.0,0.0,1005.19604,0.18980296,915.0
2005,5,31,1740,34.18333,-99.23333,TEXAS,Hail,,,21.965067,11.451855,15.471035,68.56469,16.699259,0.0,0.0,0.0,1013.30304,0.19878872,368.0
2020,4,28,2205,32.75,-98.1,TEXAS,Hail,,Hail report received via mPing.,28.387827,23.715738,0.0,48.46314,17.720213,0.0,0.0,0.0,1004.4566,0.14895937,302.0
2019,6,25,1814,34.6411,-100.8,TEXAS,Thunderstorm Wind,,A Texas Tech University West Texas mesonet site near Lesley measured a wind gust to 65 mph.,31.691513,16.653574,37.89569,44.161995,18.28049,1.2102587,1.2102587,0.0,1011.61,0.18519205,628.0
2023,5,11,1750,33.53,-97.88,TEXAS,Hail,,,20.645355,10.477028,55.788868,71.56554,14.623965,0.21575966,0.21575966,0.0,1014.7579,0.31778717,300.0
2020,6,4,1742,35.57,-100.31,TEXAS,Hail,,Quarter��size hail fell 1 mile southwest of Briscoe.,23.45146,16.729216,68.47181,74.11337,19.67987,18.699818,18.699818,0.0,1007.034,0.1927789,812.0
2010,8,23,1615,31.888,-106.5862,TEXAS,Hail,,Penny sized hail was reported just near the intersection of Artcraft Road and Interstate 10.,29.322048,9.336502,0.0,31.609627,10.213284,0.0,0.0,0.0,1012.3193,0.07195874,1167.0
2014,4,13,1618,31.55,-99.12,TEXAS,Hail,,,20.446693,16.638443,0.0,49.270496,10.4534025,0.0,0.0,0.0,1014.26044,0.15471725,414.0
2015,5,16,2115,30.8,-101.31,TEXAS,Hail,,,23.156973,23.488066,29.831638,74.14975,19.062433,0.0,0.0,0.0,1013.3068,0.22202085,799.0
2019,6,19,1827,32.9643,-95.0804,TEXAS,Thunderstorm Wind,,Power poles were snapped and trees were blown down on County Road 3545 near Leesburg.,30.633661,12.264889,0.0,57.354416,21.332466,0.0,0.0,0.0,1014.4724,0.30407777,126.0
2002,8,26,1810,30.08333,-94.1,TEXAS,Thunderstorm Wind,,,25.555218,8.447133,80.23809,86.84921,23.94839,1.561812,,,1020.133,0.37648025,9.0
2003,9,10,1937,32.65,-101.15,TEXAS,Hail,,"Two reports were received of baseball size hail along Farm to Market Road 1610 west of Knapp. The local newspaper editor reported windows knocked out of rural homes by the large hail stones. Several second hand reports of crop damage were received, but local authorities said the damage was very isolated in nature. Roof and vehicle damage also resulted.",25.849977,9.001879,18.781654,64.56433,19.498121,5.6754985,5.6754985,0.0,1013.1722,0.2009942,689.0
2008,4,10,155,32.58,-97.58,TEXAS,Thunderstorm Wind,,Bedroom windows were blown into a house.,20.430595,18.25586,25.731342,30.110283,3.0749564,0.0,0.0,0.0,1022.7757,0.20196055,251.0
2005,3,25,2140,30.28333,-97.61667,TEXAS,Hail,,Hail at the Travis County Exposition Center.,19.115326,18.893766,86.99224,67.738846,12.982295,0.0967456,0.0967456,0.0,1015.8881,0.37987614,168.0
2002,5,25,300,32.85,-99.3,TEXAS,Hail,,,29.906538,17.597507,65.44366,42.306118,15.545579,0.0,0.0,0.0,1014.2465,0.15228051,458.0
2024,2,2,1621,34.1385,-101.5707,TEXAS,Thunderstorm Wind,,A Texas Tech University West Texas mesonet site near Aiken measured a wind gust to 58 mph.,3.3070276,20.226406,78.40639,92.16498,2.9941194,1.7764724,1.7764724,0.0,1023.6779,0.35842076,1011.0
2004,4,29,1739,34.1,-99.35,TEXAS,Hail,,,17.942919,21.08982,0.0,28.972042,-0.02778753,0.0,0.0,0.0,1014.89545,0.1422504,388.0
2014,5,24,444,34.1357,-102.2593,TEXAS,Thunderstorm Wind,,A center pivot was toppled southwest of Olton.  Time estimated from radar.,28.810987,18.677654,5.3399963,32.76505,10.915163,0.0,0.0,0.0,1009.5541,0.19859499,1107.0
2008,3,31,1431,33.04,-96.98,TEXAS,Hail,,,13.9672575,17.197638,36.7392,46.239243,3.1587012,0.0,0.0,0.0,1024.9238,0.23702344,148.0
2011,5,1,501,33.78,-97.66,TEXAS,Hail,,,17.022667,10.384106,0.0,45.143696,4.9162164,0.0,0.0,0.0,1017.74255,0.28418928,283.0
2017,6,13,1658,35.98,-100.42,TEXAS,Hail,,,22.537271,22.874893,21.76389,68.90773,17.583916,0.11923178,0.11923178,0.0,1008.0524,0.22152615,747.0
2009,4,16,1535,34.98,-101.92,TEXAS,Hail,,,12.374923,17.425964,0.0,37.883568,0.53177094,0.0,0.0,0.0,1008.0051,0.20828894,1081.0
2012,6,11,1932,33.2411,-98.52,TEXAS,Hail,,,35.10249,22.155506,0.0,30.208076,14.649614,0.0,0.0,0.0,1006.1598,0.16243494,384.0
2015,5,16,1600,34.3,-99.72,TEXAS,Hail,,No damage reported.,24.520151,15.680511,0.0,70.665855,18.878765,0.54452085,0.54452085,0.0,1011.23145,0.25880912,476.0
2007,3,10,1906,35.6693,-100.6678,TEXAS,Hail,,,3.2047591,20.974598,6.8908043,68.53105,-1.5937114,0.0,0.0,0.0,1025.8091,0.29916507,861.0
2013,3,31,1630,29.27,-99.63,TEXAS,Hail,,A thunderstorm produced tennis ball size hail near Knippa.,20.740202,15.181718,65.187584,70.387054,15.550971,0.37694362,0.37694362,0.0,1021.352,0.3538924,289.0
2003,8,8,2000,30.18333,-97.41667,TEXAS,Thunderstorm Wind,,"A severe thunderstorm produced a downburst that uprooted trees, twisted tops off trees and split and damaged other trees between Canyon Lake and Fischer.",30.403284,11.674906,0.0,61.86667,22.669405,0.0,,,1013.41473,0.17201287,128.0
2005,5,9,1804,31.8,-97.95,TEXAS,Thunderstorm Wind,,Power lines blown down.,13.114517,23.187513,84.85367,75.96074,10.018212,11.523144,11.523144,0.0,1020.54675,0.31715143,342.0
2015,5,30,1445,29.82,-97.87,TEXAS,Lightning,,A lightning strike resulted in a power outage affecting several hundred residents in the area.,28.192738,11.092928,58.31685,76.03314,24.043547,0.3787174,0.3787174,0.0,1010.41473,0.3317821,175.0
2017,3,28,1043,35.19,-101.84,TEXAS,Hail,,,17.71582,15.536136,34.505486,31.214127,1.4360619,0.0,0.0,0.0,1004.0855,0.2079144,1121.0
2005,7,10,1645,31.21667,-101.9,TEXAS,Thunderstorm Wind,,No damage was reported.,30.084555,23.387505,53.652138,51.32003,18.44853,0.0,0.0,0.0,1010.9791,0.15942608,807.0
2011,4,26,1634,32.04,-95.42,TEXAS,Thunderstorm Wind,,Trees were downed along Hwy. 69 near the Cuney community.,23.030333,9.572824,0.0,55.08815,13.52536,0.0,0.0,0.0,1020.28455,0.30487016,123.0
2023,8,13,2008,36.14,-101.78,TEXAS,Thunderstorm Wind,,,29.43094,19.184225,0.0,46.177277,16.709192,3.5835972,3.5835972,0.0,1009.9735,0.19024499,1064.0
2006,5,14,1747,28.83333,-97.83333,TEXAS,Hail,,,18.817696,26.45726,90.72632,94.36994,18.187588,71.29933,71.29933,0.0,1012.12885,0.41822246,87.0
2012,7,25,1815,31.36,-100.61,TEXAS,Thunderstorm Wind,,Strong thunderstorm winds associated with a microburst resulted in wind damage at Ducote Airpark located about 10 miles southwest of San Angelo.  Several hangar doors were blown out.,27.631474,11.992765,0.0,52.126175,17.26126,0.0,0.0,0.0,1015.9264,0.23112477,601.0
2013,2,10,152,30.72,-98.41,TEXAS,Hail,,A thunderstorm produced hail for 11 minutes. The largest hail was 1.5 inches in diameter.,9.448669,18.528803,0.0,38.533783,-3.983336,0.0,0.0,0.0,1022.04376,0.26740095,261.0
2024,5,16,754,32.7,-97.42,TEXAS,Lightning,,Social media videos indicate a house fire was likely caused by lightning. The time was estimated by radar.,25.103577,23.99021,56.183826,85.86299,24.725973,40.580616,40.580616,0.0,1005.05927,0.50879216,186.0
2007,5,30,919,32.53,-97.32,TEXAS,Thunderstorm Wind,,Reported by storm spotters.,23.720448,13.415715,0.0,71.246506,18.369709,0.0,0.0,0.0,1015.4594,0.30492112,212.0
2004,6,4,2127,31.18333,-98.26667,TEXAS,Thunderstorm Wind,,Trees and power lines were blown down across the county.,28.474451,21.811255,0.0,36.415127,11.962865,0.0,0.0,0.0,1010.83044,0.29321036,412.0
2009,4,26,1441,35.89,-100.17,TEXAS,Hail,,,9.427201,34.67726,61.917408,77.057556,7.252879,23.637491,23.637491,0.0,1018.2482,0.3512857,725.0
2009,9,9,1545,33.5872,-101.9133,TEXAS,Thunderstorm Wind,,A local construction company reported that thunderstorm winds caused minor roof damage to a structure in northwest Lubbock. The winds were accompanied by small hail. No injuries were reported.,25.730566,18.308887,7.714506,65.70984,18.949785,0.0,0.0,0.0,1014.2289,0.20273717,992.0
2007,9,18,1755,33.3891,-98.321,TEXAS,Thunderstorm Wind,,Reported between Antelope and Squaw Mountain.,26.172117,13.413609,11.585445,68.39541,20.991268,6.017426,6.017426,0.0,1013.2593,0.23497199,317.0
2024,5,16,240,33.9601,-99.3574,TEXAS,Hail,,MPing report.,22.962305,23.000397,27.176407,75.41126,19.2743,0.3287374,0.3287374,0.0,1004.07697,0.26756138,377.0
2008,3,31,1410,32.4722,-97.4666,TEXAS,Tornado,,A storm survey conducted by the National Weather Service in Fort Worth found that a second tornado began just east-northeast of Godley.  A mobile home was rolled and destroyed with substantial damage to a nearby car.  At least one shed was damaged and power lines were downed.  This tornado was rated an EF-0 with maximum winds of 80-85 MPH.  Some debris was carried approximately 75 yards from their original locations.,14.866598,16.575352,16.062359,45.03032,3.2251089,0.0,0.0,0.0,1023.5422,0.2443066,290.0
2017,8,25,1508,28.7699,-95.6255,TEXAS,Tornado,,A brief yet strong tornado moved onshore along the coast in Sargent causing significant damage to one home and overturning a motor home. Numerous trees were snapped and/or downed along the path as well as minor roof damage to several homes and businesses.,26.776203,11.141379,64.57115,86.5741,24.242918,4.435444,,,1015.4684,0.3468702,0.0
2019,3,22,1643,35.2263,-102.4254,TEXAS,Tornado,,No damage observed. Track and times estimated based on three separate videos and pictures.,7.233984,14.307252,0.0,37.486286,-5.447903,0.2949904,0.2949904,0.0,1016.2084,0.1950106,1228.0
