YEAR,MONTH,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation,is_primary_rain_season,is_secondary_rain_season,Flood_Zone_A,Flood_Zone_AE,Flood_Zone_AH,Flood_Zone_AO,Flood_Zone_AREA NOT INCLUDED,Flood_Zone_OPEN WATER,Flood_Zone_VE,Flood_Zone_X,Is_In_Floodplain_False,Is_In_Floodplain_True
2017,8,0,29.7337,-96.4371,TEXAS,Flash Flood,Heavy Rain / Tropical System,Flash flooding closed sections of FM 949 just off of Interstate 10.,26.187614,6.7021904,6.215502,84.56554,23.690397,1.4770457,54.197315,1017.2828,0.37632552,90.0,False,False,False,False,False,False,False,False,False,True,True,False
2017,8,2230,29.4853,-95.5206,TEXAS,Flash Flood,Heavy Rain / Tropical System,"There were numerous water rescues within the county; from Pearland down to the Angleton-Lake Jackson area. Flash flood waters, from sheet flooding and bayous/creeks coming out of banks, completely inundated hundreds to thousands of homes and businesses. Roads and highways in and along the Highway 288 corridor were flooded and therefore closed for long time periods.||Major record flooding of the Brazos, San Bernard and Oyster Creek caused the flooding of hundreds to thousands of vicinity homes, vehicles and businesses.  Numerous Roads and homes were inundated with flood waters on east side of Oyster Creek including the  Columbia Lakes, Mallard Lakes, Great Lakes, Riverside Estates and Bar X subdivisions as well as homes along CR 39. Other county roads that became impassable due to high flood waters include, but are not limited to, FM 1462, Highways 35 and 90, FM 950, CR 25, 380A, CR 42 and FM 521. The Phillips refinery outside of the town of Sweeny took on water from the west near Little Linville Bayou. Hanson Riverside County Park along the San Bernard River southwest of West Columbia was inundated and water over-topped the Phillips Terminal.",25.804522,6.833603,18.881447,88.04851,24.126123,2.017441,54.197315,1016.57404,0.441304,17.0,False,False,False,False,False,False,False,False,False,True,True,False
2017,8,620,29.44,-98.69,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding around Stevens High School on the far west side of San Antonio.,30.622543,12.594918,0.0,56.801186,21.191454,0.0,54.197315,1015.40106,0.2813394,288.0,False,False,False,False,False,False,False,False,False,True,True,False
2017,8,1114,30.1392,-94.4038,TEXAS,Flash Flood,Heavy Rain,Law enforcement reported water over Old Sour Lake Road.,27.838495,8.224718,8.202896,83.25702,25.430784,0.0,54.197315,1016.5788,0.43396193,14.0,False,False,False,False,False,False,False,False,False,True,True,False
2017,8,1600,30.1713,-94.1851,TEXAS,Flood,Heavy Rain / Tropical System,Record river stages were observed along Pine Island Bayou and the lower Neches during Harvey. This kept lower sections of Jefferson County flooded into early September which included some river side refineries. The high stream flow in the Neches at Beaumont caused an under water natural gas pipeline to rupture. The river also caused a lot of erosion.,25.889778,8.824903,6.372963,82.12795,22.833055,0.3022512,54.197315,1014.57886,0.32276684,8.0,False,False,False,False,False,False,False,False,False,False,True,False
2017,8,712,29.7808,-93.9376,TEXAS,Flash Flood,Heavy Rain / Tropical System,"Widespread and long duration rainfall produced a storm total rainfall over 40 inches across a large portion of the county. The highest rainfall totals in Jefferson County were 60.58 inches 1.5 mile southwest of Nederland and 60.54 inches 1.3 mile north of Groves. This resulted in over 64,000 homes being flooded. The hardest hit areas were Port Arthur, Groves, Bevil Oaks, Hamphire, Fannet, China, and northeast Beaumont.  Several refineries in the county also received floodwaters and were offline for an extended period. City and county infrastructure was also damaged with water pumps and treatment plants being inundated. Record crests were observed along Pine Island and the lower Neches. 5 deaths were reported by flooding.",25.839893,12.328728,11.206999,90.1001,24.472755,2.1134558,54.197315,1017.2117,0.2018052,0.0,False,False,False,False,False,False,False,False,False,False,True,False
2017,8,1600,30.0181,-94.0457,TEXAS,Flood,Heavy Rain / Tropical System,River levels hit record levels along the lower Neches and the Sabine hit the 2nd highest stage at Orange. This kept water in sections of Orange County into early September.,25.500525,11.354409,21.784798,85.88854,23.189547,3.331634,54.197315,1014.4336,0.3761817,7.0,False,False,False,False,False,False,False,False,False,False,True,False
2017,8,1240,29.7585,-93.9153,TEXAS,Flash Flood,Heavy Rain / Tropical System,"Widespread 20 to 40 inches fell across the county which resulted in near 10,000 homes being flooded. Worst hit areas were around Lumberton, Silsbee, Sour Lake, and Kountze. Record flooding occurred on Pine Island Bayou and Village Creek. The second highest crest of the Neches occurred at Evadale. The US Highway 96 bridge near Silsbee collapsed due to the current.",25.813892,12.328728,11.206999,90.1001,24.44709,2.1134558,54.197315,1017.2117,0.2018052,4.0,False,False,False,False,False,False,False,False,False,False,True,False
2017,8,1230,29.7758,-93.9372,TEXAS,Flash Flood,Heavy Rain / Tropical System,"Widespread 30 to 50 inches of rainfall fell across Orange County during Harvey. This resulted in 27,742 homes being flooded. The hardest hit areas were Orange, Vidor, Orangefield, Pine Forest, West Orange, Rose City, Mauriceville, Rose City, and Lake View. Record crests occurred on the lower Neches and Cow Bayou. The Sabine River was at its highest level since Hurricane Ike in 2008. Water covered and closed portions of Interstate 10 in the county. Only 1 home was reported not flooded in Rose City and the community's drinking water was interrupted for near a month. 10 people perished during the event with 2 of them being from electrocution in a flooded home.",25.233381,10.908976,22.207544,91.115295,24.528524,8.598081,54.197315,1016.81946,0.18990582,0.0,False,False,False,False,False,False,False,False,False,False,True,False
2017,8,1053,30.92,-94.6,TEXAS,Flash Flood,Heavy Rain / Tropical System,"Harvey produced 20 to 30 inches of rain which flooded 1,730 homes. Major flooding occurred  in Warren, Fred, and along the Neches River where it had the 4th highest crest at Town Bluff. 1 death was a result of the flooding.",26.150618,7.4582753,3.958088,79.29837,22.149403,0.16810803,54.197315,1016.99756,0.4148737,81.0,False,False,False,False,False,False,False,False,False,True,True,False
2017,8,2229,30.9235,-94.5992,TEXAS,Flash Flood,Heavy Rain / Tropical System,"Harvey produced 20 to 40 inches of rain across a large portion of Jasper County. This resulted in over 4,000 homes being flooded. Worst hit areas were Kirbyville, Buna, and Weiss Bluff. The Neches River had its second highest crest at Evadale.",26.407919,8.425847,0.0,77.288795,22.18211,0.0,54.197315,1015.19086,0.4038747,80.0,False,False,False,False,False,False,False,False,False,True,True,False
2017,8,2229,30.9449,-93.5458,TEXAS,Flash Flood,Heavy Rain / Tropical System,"Harvey produced 20 to 40 inches of rain across a large portion of the Newton County. This resulted in near 2,000 homes being flooded. Hardest hit areas were Trout Creek, Call, and along Big Cow Creek and the Sabine River. The Sabine River reached its 3rd, 4th, and 5th highest crests at Deweyville, Bon Weir, and Burkville respectively.",26.216497,8.690256,0.0,78.65543,22.09913,0.0,54.197315,1015.48975,0.40501648,33.0,False,False,False,True,False,False,False,False,False,False,False,True
2018,2,1519,30.388,-94.4757,TEXAS,Flash Flood,Heavy Rain,Heavy rain caused water to flow across FM 1003 in several locations closing the roadway for a period.,9.782682,14.083521,87.0873,91.53315,8.476292,54.197315,54.197315,1010.21985,0.41991273,37.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,2,1830,30.7198,-93.9594,TEXAS,Flash Flood,Heavy Rain,A report was received of near 12 inches of flowing water across Highway 509 northwest of Kirbyville after heavy rain.,9.358515,11.062688,9.893368,70.7663,5.642621,0.0,0.0,1015.1574,0.39806777,55.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,2,954,30.4188,-94.1821,TEXAS,Flash Flood,Heavy Rain,Five inches of rain during the morning of the 10th flooded some roadways north of Silsbee including Craven Camp Road and Turtle Drive.,11.712649,10.069131,37.94792,79.17206,8.617603,0.0,0.0,1017.2567,0.4086924,26.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,2,1000,33.7635,-95.9092,TEXAS,Flood,Heavy Rain,Fannin County Sheriff's Department reported that FM 100 at Bois D'Arc Creek was closed due to flooding from the past few days of rain.,-3.1379778,10.841619,0.0,65.896,-8.093915,0.0,0.0,1025.4154,0.4512332,142.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,2,2146,32.9755,-96.9111,TEXAS,Flash Flood,Heavy Rain,"Emergency management reported multiple water rescues near the intersection of Jeanette Way and North Denton Dr in the city of Carrollton, TX.",-0.7337793,13.557637,85.26977,34.69088,-14.00541,0.0,0.0,1031.9258,0.43103737,146.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,2,2224,32.9476,-96.9386,TEXAS,Flash Flood,Heavy Rain,Carrollton Police Department reported that Luna Rd south of Belt Line Rd was closed due to flooding.,-0.57168496,13.557637,85.26977,34.34124,-13.990244,0.0,0.0,1031.9258,0.4319347,132.0,False,False,False,True,False,False,False,False,False,False,False,True
2018,2,247,32.7096,-95.4473,TEXAS,Flash Flood,Heavy Rain,High water on FM 1254 northeast of Mineola.,-1.669943,13.706522,0.0,60.298576,-6.984774,0.0,0.0,1028.4778,0.46632627,114.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,2,1307,33.4347,-94.5803,TEXAS,Flash Flood,Heavy Rain,A vehicle was washed off of County Road 4115 off of FM 990 southeast of Dekalb.,2.1119106,13.024398,86.92963,93.35837,1.4744836,23.9433,16.703625,1017.4952,0.44845912,110.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,2,1130,33.37,-95.2439,TEXAS,Flash Flood,Heavy Rain,Highway 37 closed between Bogota and Hagansport due to flooding.,0.7329533,16.012085,61.094868,78.952286,-3.5714395,0.66973764,0.5509333,1021.2411,0.3815696,111.0,False,False,False,False,False,False,False,False,False,False,True,False
2018,2,1506,31.1824,-94.5014,TEXAS,Flash Flood,Heavy Rain,FM 1818 was closed due to a washout on the southbound side between FM 844 and US Highway 69 South. Report from TXDOT Twitter page.,6.6450973,16.188374,87.67371,94.550674,6.2132773,24.434155,24.434155,1012.4454,0.48494226,64.0,False,False,True,False,False,False,False,False,False,False,False,True
2018,2,630,33.8645,-95.2515,TEXAS,Flash Flood,Heavy Rain,Water covered numerous roadways across much of Red River County.,1.705066,11.871721,87.19835,91.71235,0.9577577,17.17125,10.851345,1017.8705,0.44384223,150.0,False,False,False,False,False,False,False,False,False,False,True,False
2018,2,700,33.3627,-95.2997,TEXAS,Flash Flood,Heavy Rain,"Many low lying, poor drainage areas were flooded across Franklin County.",1.9843794,13.177647,87.127975,93.29428,1.3766866,22.712887,15.217707,1017.249,0.36193264,115.0,False,False,False,False,False,False,False,False,False,False,True,False
2018,2,1351,31.3627,-93.8773,TEXAS,Flash Flood,Heavy Rain,High water over multiple roads between Hemphill and Jasper.,6.0912185,16.833582,87.35562,94.53839,5.5246425,47.843697,47.843697,1012.8573,0.4886635,82.0,False,False,False,False,False,False,False,False,False,False,True,False
2018,2,1200,33.4636,-94.9953,TEXAS,Flash Flood,Heavy Rain,FM 1487 closed from the Maple community to County Road 412 due to flooding.,0.95891094,16.612722,61.805767,80.337204,-3.0768683,0.6852433,0.5520276,1020.44745,0.3868502,95.0,False,False,False,False,False,False,False,False,False,False,True,False
2018,2,1608,31.2503,-93.981,TEXAS,Flash Flood,Heavy Rain,FM 83 was closed between Highway 96 and FM 1 in Pineland.,6.2709093,16.833582,87.35562,94.0915,5.6452804,47.843697,47.843697,1012.8573,0.48526317,68.0,False,False,False,False,False,False,False,False,False,False,True,False
2018,2,1800,32.6143,-95.4466,TEXAS,Flood,Heavy Rain,"Widespread heavy rainfall of eight to ten inches across the Sabine River basin of Northeast Texas during the final week of February resulted in rapid rises on the Sabine River south of Mineola, with the river cresting at 18.69 feet during the evening hours on February 27th. This resulted in moderate backwater flooding along the river, inundating some barns and secondary roads including FM 1804 in Southern Wood and Northern Smith Counties.",1.1572126,19.839365,61.610657,82.45001,-2.4432201,1.0173658,0.8407934,1021.10114,0.46077082,110.0,False,False,True,False,False,False,False,False,False,False,False,True
2018,12,800,33.99,-98.49,TEXAS,Flood,Heavy Rain,"Extensive flooding reported over central parts of the county, especially near Buffalo Creek.",-0.05945972,12.421045,30.422197,49.821674,-7.592296,0.0,0.0,1032.1826,0.34379643,299.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,1,1100,27.77,-97.5,TEXAS,Flood,Heavy Rain,Several roadways across the city of Corpus Christi were flooded due to heavy rainfall.,17.686045,23.76886,88.967896,87.17552,16.459713,7.375173,7.375173,1011.9736,0.34180468,12.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,1,610,29.9647,-93.8538,TEXAS,Flash Flood,Heavy Rain,Pictures on social media indicated standing water and stalled cars along Jimmy Johnson Blvd shortly after 6 AM. Heavy rain continued with one rain gauge reporting 10.18 inches in Groves and another reporting 7.68 inches in Hampshire. Many streets were flooded during the event with numerous homes becoming flooded in Port Acres where some were being remodeled from flooding due to Harvey.,6.670749,21.189085,40.15158,62.06505,2.046245,5.997257,5.997257,1020.02905,0.36165774,0.0,False,False,False,False,False,False,False,False,False,False,True,False
2018,2,1800,32.6008,-95.3936,TEXAS,Flood,Heavy Rain,High water flowing over FM 1804 along the Wood/Smith County line due to backwater flooding on the Sabine River from periods of moderate to heavy rainfall across the Sabine River Basin. Road is closed.,1.2612126,19.839365,61.610657,82.45001,-2.341451,1.0173658,0.8407934,1021.10114,0.46077082,94.0,False,False,True,False,False,False,False,False,False,False,False,True
2018,2,1810,32.84,-96.91,TEXAS,Flash Flood,Heavy Rain,Texas Department of Highways reported high water covering three lanes of loop 12 near the intersection of Highway 183.,3.2677863,13.38604,86.24755,66.27258,-2.2637541,11.208149,7.167475,1021.2855,0.3972738,137.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,2,1924,33.0161,-96.537,TEXAS,Flash Flood,Heavy Rain,A trained spotter reported high water in east Sachse and south Wylie.,2.8099823,12.810959,87.32077,64.66759,-3.0581796,12.139982,7.714747,1021.8542,0.40002665,172.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,2,800,33.3688,-95.24,TEXAS,Flood,Heavy Rain,Highway 37 was closed at the Sulphur River bridge along the Franklin/Red River County line due to a prolonged period of moderate to heavy rainfall across the basin which led to rapid rises on the Sulphur River and extensive backwater flooding.,0.7524533,16.012085,61.094868,78.952286,-3.5524483,0.66973764,0.5509333,1021.2411,0.3815696,108.0,False,False,False,False,False,False,False,False,False,False,True,False
2018,2,800,33.3686,-95.3068,TEXAS,Flood,Heavy Rain,"Widespread heavy rainfall of ten to in excess of twelve inches across the Sulphur River basin of Northeast Texas during the final week of February resulted in rapid rises on the Sulphur River north of Talco, with the river cresting at 26.81 feet during the early evening hours on February 22nd. This resulted in major backwater flooding along the river, with numerous secondary roads (and State Highway 37) flooded across Southern Red River and Northern Franklin Counties.",0.59221536,16.012085,61.094868,79.26293,-3.6846042,0.66973764,0.5509333,1021.2411,0.38589105,122.0,False,False,False,False,False,False,False,False,False,False,True,False
2018,2,800,33.4205,-95.3076,TEXAS,Flood,Heavy Rain,"Widespread heavy rainfall of ten to in excess of twelve inches across the Sulphur River basin of Northeast Texas during the final week of February resulted in rapid rises on the Sulphur River north of Talco, with the river cresting at 26.81 feet during the early evening hours on February 22nd. This resulted in major backwater flooding along the river, with numerous secondary roads (including State Highway 37) flooded across Southern Red River and Northern Franklin Counties.",0.70271534,15.931987,61.021214,79.26293,-3.576937,0.6800588,0.5473359,1021.2592,0.38589105,105.0,False,False,False,False,False,False,False,False,False,False,True,False
2018,2,1800,32.6091,-95.3914,TEXAS,Flood,Heavy Rain,High water flowing over FM 1804 along the Wood/Smith County line due to backwater flooding on the Sabine River from periods of moderate to heavy rainfall across the Sabine River Basin. Road is closed.,1.1832126,19.839365,61.610657,82.45001,-2.417778,1.0173658,0.8407934,1021.10114,0.46077082,106.0,False,False,False,False,False,False,False,False,False,True,True,False
2018,3,218,29.49,-98.57,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding. BEXARFLOOD.ORG reported 25 roads closed on the north side of San Antonio.,19.201332,14.799574,40.48611,78.756966,14.948624,0.96671486,0.96671486,1010.08545,0.4131032,292.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,222,29.8716,-97.9374,TEXAS,Flash Flood,Heavy Rain,"Thunderstorms produced heavy rain that led to flash flooding sending water over the roadway at the intersection of S. LBJ Dr. and the I-35 Frontage Road, on Guadalupe St., and on Sessom Dr. in San Marcos.",18.225475,15.906816,54.356415,81.0942,15.184222,1.546472,1.546472,1010.6494,0.4248232,177.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,229,29.4433,-98.7278,TEXAS,Flash Flood,Heavy Rain,A thunderstorm produced heavy rain that led to flash flooding requiring a water rescue near the intersection of Westcreek Oaks Dr. and Military Dr. W. on the far west side San Antonio.,19.852997,14.470857,33.852234,79.27354,16.561005,2.7145963,2.7145963,1009.8317,0.43255377,258.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,233,29.5892,-98.4744,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding requiring a water rescue near the intersection of Chula Vista Dr. and San Pedro Ave. just of east of Hwy 281 in Hollywood Park.,19.244888,14.799574,40.48611,79.2781,15.11,0.96671486,0.96671486,1010.08545,0.41641542,273.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,253,29.6,-98.37,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding requiring a water rescue at Loop 1604 and Green Mountain Rd. on the far northeast side of San Antonio.,18.937494,15.342897,40.963303,79.69418,14.879589,0.9571561,0.9571561,1010.1277,0.40298125,302.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,254,29.5766,-98.3742,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding with residents evacuated from an apartment complex on Nacogdoches Rd. in far northwest San Antonio.,19.138994,15.342897,40.963303,79.69418,15.075727,0.9571561,0.9571561,1010.1277,0.40298125,271.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,303,29.5381,-98.3783,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding requiring a water rescue at I-35 and N. Weidner Rd. in northeast San Antonio.,19.268309,14.799574,40.48611,79.37817,15.137061,0.96671486,0.96671486,1010.08545,0.41670364,254.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,334,29.61,-98.47,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding requiring a water rescue at the intersection of Hwy 281 and Loop 1604 on the far north side of San Antonio.,19.08239,14.799574,40.48611,79.2781,14.951928,0.96671486,0.96671486,1010.08545,0.41641542,298.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,335,29.53,-98.39,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding requiring a water rescue at I-35 and Thousand Oaks in northeastern San Antonio.,19.391808,14.799574,40.48611,79.37817,15.257214,0.96671486,0.96671486,1010.08545,0.41670364,235.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,401,29.42,-98.5,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing the lower level of I-35 between Alamo St. and Guadalupe St. in downtown San Antonio.,19.996279,14.7692,44.082367,81.73672,16.511328,5.7365313,5.7365313,1009.6523,0.46054584,200.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,403,30.31,-97.73,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to street flooding in the Hyde Park neighborhood of Austin.,16.912422,16.467844,45.35074,77.012474,13.605838,1.8267027,1.8267027,1011.3121,0.38724616,197.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,425,30.4825,-97.825,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing Lakeline Blvd. between Little Elm Tr. and Old Mill Rd. in Cedar Park.,16.156261,17.265787,39.50644,73.00716,12.455309,2.353098,2.353098,1011.88715,0.3528556,279.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,428,30.5887,-97.5488,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing numerous low water crossings in Williamson County.,16.29975,17.91607,43.30071,75.65231,12.960459,2.666669,2.666669,1011.6874,0.4071483,210.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,433,30.0,-97.87,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing numerous roads in Kyle.,17.987766,16.465004,54.10086,81.05397,14.934016,1.6095368,1.6095368,1010.7018,0.4198122,214.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,446,30.3,-97.84,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing numerous low water crossings in Austin and Travis County.,16.494781,16.467844,45.35074,76.49702,13.1323805,1.8267027,1.8267027,1011.3121,0.3673837,294.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,0,33.46,-95.2687,TEXAS,Flash Flood,Heavy Rain,Farm to Market Road 410 near and south of County Road 1119 was closed due to flooding.,-0.8306746,8.162521,62.80887,41.2759,-11.076326,0.0,0.0,1027.1033,0.37065977,117.0,True,False,False,False,False,False,False,False,False,False,True,False
2018,3,0,33.5068,-95.1057,TEXAS,Flash Flood,Heavy Rain,Farm to Market Road 909 north of County Road 1487 was closed due to flooding.,-0.77250016,7.9661074,63.17285,40.858315,-11.118527,0.0,0.0,1027.1456,0.3648999,116.0,True,False,False,False,False,False,False,False,False,False,True,False
2018,3,2229,31.3065,-94.5985,TEXAS,Flash Flood,Heavy Rain,High water was reported on Tom Holland Road near FM 1475.,17.542665,10.619833,80.0761,95.725945,14.759922,22.838322,22.838322,1011.07416,0.49096805,99.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,0,32.6143,-95.4466,TEXAS,Flood,Heavy Rain,"Moderate flooding continued along the Sabine River south of Mineola as a result of heavy rains that fell across the Sabine basin during the final week of February, with additional rains on March 1st contributing to a secondary crest of 18.83 feet during the late evening hours of March 2nd.  Thus, moderate backwater flooding continued along the river, inundating some barns and secondary roads including FM 1804 in Southern Wood and Northern Smith Counties until the river receded below moderate flood stage by the second week of March.",0.2815932,8.749539,70.3221,41.19104,-10.208912,0.0,0.0,1027.2415,0.43908626,110.0,True,False,True,False,False,False,False,False,False,False,False,True
2018,3,0,32.6056,-95.4772,TEXAS,Flood,Heavy Rain,"Moderate flooding continued along the Sabine River south of Mineola as a result of heavy rains that fell across the Sabine basin during the final week of February, with additional rains on March 1st contributing to a secondary crest of 18.83 feet during the late evening hours of March 2nd.  Thus, moderate backwater flooding continued along the river, inundating some barns and secondary roads including FM 1804 in Southern Wood and Northern Smith Counties until the river receded below moderate flood stage by the second week of March.",0.7974236,7.575878,82.01121,40.911064,-10.058763,0.0,0.0,1027.4009,0.44152784,97.0,True,False,True,False,False,False,False,False,False,False,False,True
2018,3,134,30.61,-94.412,TEXAS,Flash Flood,Heavy Rain,"Heavy Rain produced street flooding in Woodville, Town Bluff, and Newton.",9.881751,13.359196,20.369904,61.426445,3.997385,0.104285754,0.104285754,1024.0981,0.4161729,53.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,350,30.23,-93.99,TEXAS,Flash Flood,Heavy Rain,Street flooding resulted from several inches of heavy rain. Some roads became impassable for a period.,10.811947,15.545985,13.451378,64.38432,5.0523953,0.7571064,0.7571064,1023.0825,0.41828084,11.0,True,False,True,False,False,False,False,False,False,False,False,True
2018,3,946,29.68,-98.64,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing numerous roads and requiring high water rescues across Bexar County.,19.014292,15.075968,29.818188,78.10289,14.65733,0.9702264,0.9702264,1010.3875,0.38985196,359.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,1017,29.48,-99.21,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing numerous roads across Medina County.,19.642883,13.969345,28.991817,75.82472,16.039505,0.8347768,0.8347768,1009.76447,0.41866538,334.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,633,30.48,-97.46,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing numerous roads in Williamson County.,16.600986,17.91607,43.30071,75.81874,13.283293,2.666669,2.666669,1011.6874,0.4069394,170.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,1043,29.98,-97.89,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing numerous low water crossings in the San Marcos and Kyle areas.,17.838266,15.784618,54.19274,81.05397,14.788186,1.6215172,1.6215172,1010.72644,0.4198122,237.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,1057,29.9,-97.77,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing numerous roads in Caldwell County.,18.124039,16.465004,54.10086,81.17812,15.077878,1.6095368,1.6095368,1010.7018,0.4240916,178.0,True,False,True,False,False,False,False,False,False,False,False,True
2018,3,1130,29.69,-98.0,TEXAS,Flash Flood,Heavy Rain,Thunderstorms produced heavy rain that led to flash flooding closing multiple low water crossings west of Seguin especially along Alligator Creek.,19.20544,15.245279,50.083298,82.04574,15.515443,1.2721355,1.2721355,1010.26196,0.44425794,183.0,True,False,False,True,False,False,False,False,False,False,False,True
2018,3,100,30.1797,-96.582,TEXAS,Flash Flood,Heavy Rain,Approximately twenty-five roads were flooded across the county.,10.2702875,19.688463,0.0,51.845734,1.2843215,0.0,0.0,1025.6095,0.3816053,120.0,True,False,False,False,False,False,False,False,False,True,True,False
2018,3,1030,30.8224,-95.5975,TEXAS,Flash Flood,Heavy Rain,FM 247 near Nelson Creek was impassable.,17.525148,12.535477,69.03711,89.57399,15.215153,9.865885,9.865885,1011.15924,0.49019518,62.0,True,False,True,False,False,False,False,False,False,False,False,True
2018,11,0,27.9375,-97.809,TEXAS,Flood,Planned Dam Release,"Major flooding continued along the Nueces River due to releases from Lake Corpus Christi. Major lowland flooding occurred from Blutzer to near Calallen. Widespread residential flooding occurred for days. This included homes in the Sandy Hollow, Los Escondidos, and Rio Encinos subdivisions.",18.200443,11.736912,9.367455,70.81581,12.978297,0.0,0.0,1021.82733,0.4004029,10.0,False,False,False,True,False,False,False,False,False,False,False,True
2018,11,0,28.0357,-97.853,TEXAS,Flood,Planned Dam Release,Major flooding continued along the Nueces River due to releases from Lake Corpus Christi.,18.031244,11.951567,21.394222,70.36186,12.961592,0.0,0.0,1021.88934,0.339754,19.0,False,False,True,False,False,False,False,False,False,False,False,True
2018,9,105,32.4366,-97.1094,TEXAS,Flash Flood,Heavy Rain,"Emergency management reported a water rescue ongoing near the city of Venus, TX.",21.925753,9.603131,0.0,28.649418,2.78574,0.0,0.0,1020.64496,0.26249105,195.0,False,True,True,False,False,False,False,False,False,False,False,True
2018,9,2023,33.5892,-96.7571,TEXAS,Flash Flood,Heavy Rain,Emergency management reported a vehicle swept off Dagnan Road by flash flood waters.,20.053474,9.037645,0.0,30.694534,1.970717,0.0,0.0,1021.4393,0.22014703,232.0,False,True,False,False,False,False,False,False,False,True,True,False
2018,9,2208,33.59,-96.18,TEXAS,Flash Flood,Heavy Rain,"Grayson County Sheriff's Department reported flooding across 8 major FM roads and 30 county roads, with 2 people being rescued from a stranded vehicle near the city of Bonham, TX.",20.031519,9.148661,0.0,31.053192,2.1400795,0.0,0.0,1021.4594,0.17989038,183.0,False,True,False,False,False,False,False,False,False,True,True,False
2018,9,715,33.07,-97.0,TEXAS,Flash Flood,Heavy Rain,"Emergency management reported that several intersections were blocked due to high water, and one house was flooded near the 100 block of Stuart Street.",24.419485,8.081502,0.0,44.240875,11.258303,0.0,0.0,1013.67285,0.2511466,162.0,False,True,False,True,False,False,False,False,False,False,False,True
